cloud,strength_scale,mode,method,step,time,total_strength_drift,total_strength_drift_abs,linear_impulse_drift,linear_impulse_drift_abs,angular_impulse_drift,angular_impulse_drift_abs,energy_drift,energy_drift_abs
offset_inclined_rings,2.0,MIXED,reuse_stage_gradients,11,0.044,1.22982988760508e-05,0.0003090899632052224,2.3878086183870195e-05,0.0003172534596458739,2.0675727232746378e-05,0.00019421960183263476,3.8197904260854455e-05,0.00035553223236739484
offset_inclined_rings,2.0,MIXED,reuse_stage_gradients,12,0.048,1.2582181572068002e-05,0.00031622471354353365,2.551290736775593e-05,0.00033897432422841595,2.0798713556626966e-05,0.00019537488670295922,4.1455635884632725e-05,0.0003858540162209323
offset_inclined_rings,2.0,MIXED,reuse_stage_gradients,13,0.052000000000000005,1.2715220990181301e-05,0.0003195683588121945,2.705306600258733e-05,0.0003594374656854476,2.062379740153562e-05,0.00019373179354287284,4.4660865067534454e-05,0.00041568712640582817
offset_inclined_rings,2.0,MIXED,reuse_stage_gradients,14,0.056,1.269379942368192e-05,0.0003190299761246518,2.849770315989979e-05,0.0003786314719622134,2.0149780612969213e-05,0.00018927906736299072,4.780875702777293e-05,0.00044498656252756064
offset_inclined_rings,2.0,MIXED,reuse_stage_gradients,15,0.06,1.2514037432653578e-05,0.00031451206452137725,2.984617983247492e-05,0.0003965478529624295,1.9375457913643307e-05,0.00018200538626533813,5.089417214594327e-05,0.0004737044868736717
offset_inclined_rings,2.0,MIXED,reuse_stage_gradients,16,0.064,1.2171791133759995e-05,0.0003059104768547982,3.109813072407727e-05,0.0004131817552194656,1.8299615693080614e-05,0.00017189935007322354,5.3911656072917096e-05,0.0005017901323416396
offset_inclined_rings,2.0,MIXED,reuse_stage_gradients,17,0.068,1.1662649430114293e-05,0.000293114350168322,3.2253526876895856e-05,0.00042853279398867984,1.6921030739842213e-05,0.00015894946842232027,5.685542921843081e-05,0.0005291897046024729
offset_inclined_rings,2.0,MIXED,reuse_stage_gradients,18,0.07200000000000001,1.0981931197199311e-05,0.00027600603497079934,3.3312748702877726e-05,0.000442606023569875,1.5238468923599278e-05,0.00014314414838056955,5.971937562074934e-05,0.00055584627850358
offset_inclined_rings,2.0,MIXED,reuse_stage_gradients,19,0.076,1.0124682441841553e-05,0.0002544610238337519,3.427667128856542e-05,0.0004554130707002598,1.3250683825863366e-05,0.00012447168158580268,6.249703122068909e-05,0.0005816996889276282
offset_inclined_rings,2.0,MIXED,reuse_stage_gradients,20,0.08,9.08567345191293e-06,0.0002283478797555638,3.5146764035657683e-05,0.0004669734584173571,1.0956415323831053e-05,0.00010292023094293778,6.518157150297488e-05,0.0006066864157627805
perturbed_ring,0.75,DIRECT,fractional_x_gamma,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
perturbed_ring,0.75,DIRECT,fractional_x_gamma,1,0.004,9.30382381122201e-08,4.3843236803443285e-07,1.059870037352088e-06,2.411811085886103e-06,2.7733479268781482e-08,4.2281628887291194e-08,2.148786470761349e-08,9.039724357950973e-09
perturbed_ring,0.75,DIRECT,fractional_x_gamma,2,0.008,1.8557465827058544e-07,8.744999746729614e-07,2.1200537126621088e-06,4.824335877676929e-06,5.56498683232809e-08,8.484211653603196e-08,3.4829245276458745e-08,1.4652306368212464e-08
perturbed_ring,0.75,DIRECT,fractional_x_gamma,3,0.012,2.776222127709156e-07,1.3082638561716764e-06,3.180570323586361e-06,7.2376182885880164e-06,8.375522279658734e-08,1.2769069518241123e-07,4.0023239677824776e-08,1.6837366556554656e-08
perturbed_ring,0.75,DIRECT,fractional_x_gamma,4,0.016,3.6919402614138217e-07,1.7397858604125063e-06,4.241439144502739e-06,9.651702178863206e-06,1.1205548775612069e-07,1.7083642849752203e-07,3.706891619364131e-08,1.5594512958738704e-08
perturbed_ring,0.75,DIRECT,fractional_x_gamma,5,0.02,4.6030339369121005e-07,2.1691286400641338e-06,5.302679425744869e-06,1.2066631354031868e-05,1.405564967609078e-07,2.1428821015011307e-07,2.5965301672687823e-08,1.0923336180024279e-08
perturbed_ring,0.75,DIRECT,fractional_x_gamma,6,0.024,5.509637801643422e-07,2.5963556462375386e-06,6.364310393026856e-06,1.4482449563599861e-05,1.6926397130908767e-07,2.580547629642717e-07,6.711392086810135e-09,2.823413836061661e-09
perturbed_ring,0.75,DIRECT,fractional_x_gamma,7,0.028,6.411888201542703e-07,3.021531130440844e-06,7.426351246675639e-06,1.6899200499302713e-05,1.981835197194181e-07,3.021446372142027e-07,2.0693853274998715e-08,8.70569188959891e-09
perturbed_ring,0.75,DIRECT,fractional_x_gamma,8,0.032,7.309923148133859e-07,3.4447201290724957e-06,8.488821160980292e-06,1.93169277936249e-05,2.273206368445957e-07,3.4656621018716435e-07,5.625151497346347e-08,2.3664435577774867e-08
perturbed_ring,0.75,DIRECT,fractional_x_gamma,9,0.036000000000000004,8.203882321671875e-07,3.86598846490193e-06,9.551739283450318e-06,2.173567501811205e-05,2.5668070391469733e-07,3.913276859447842e-07,9.99627044462425e-08,4.205328479889303e-08
perturbed_ring,0.75,DIRECT,fractional_x_gamma,10,0.04,9.0939070403173e-07,4.285402732543399e-06,1.061512473436141e-05,2.415548568233727e-05,2.862689876628115e-07,4.3643709399002296e-07,1.5182857073751593e-07,6.387272294405832e-08
perturbed_ring,0.75,DIRECT,fractional_x_gamma,11,0.044,9.98014025801291e-07,4.703030297455365e-06,1.1678996605790453e-05,2.6576403231705243e-05,3.1609064030674294e-07,4.819022892392816e-07,2.1185029561573548e-07,8.912324717114117e-08
perturbed_ring,0.75,DIRECT,fractional_x_gamma,12,0.048,1.0862726530602995e-06,5.118939279974596e-06,1.2743373961178975e-05,2.8998471046458826e-05,3.461507000274033e-07,5.277309527517415e-07,2.8002909977540156e-07,1.1780537101380162e-07
perturbed_ring,0.75,DIRECT,fractional_x_gamma,13,0.052000000000000005,1.1741812006340439e-06,5.533198550842732e-06,1.380827583457932e-05,3.142173243996365e-05,3.764540899101085e-07,5.739305901152988e-07,3.5636624085777293e-07,1.4991962354882205e-07
perturbed_ring,0.75,DIRECT,fractional_x_gamma,14,0.056,1.2617544399601704e-06,5.945877718819763e-06,1.4873721229995848e-05,3.3846230657208984e-05,4.0700561961091815e-07,6.205085339870142e-07,4.4086300751299465e-07,1.8546654689810538e-07
perturbed_ring,0.75,DIRECT,fractional_x_gamma,15,0.06,1.3490072965691576e-06,6.357047118811039e-06,1.5939729120714276e-05,3.62720088732816e-05,4.378099840210703e-07,6.674719420569516e-07,5.335207256018753e-07,2.244466988376992e-07
perturbed_ring,0.75,DIRECT,fractional_x_gamma,16,0.064,1.4359548480471827e-06,6.766777802267516e-06,1.7006318448775873e-05,3.869911019216927e-05,4.688717646430744e-07,7.148277991461272e-07,6.343407580639346e-07,2.6686065274228454e-07
perturbed_ring,0.75,DIRECT,fractional_x_gamma,17,0.068,1.5226123209052125e-06,7.175141522431681e-06,1.8073508124127692e-05,4.1127577644827026e-05,5.001954295965247e-07,7.625829172153728e-07,7.433245042576395e-07,3.1270899730762025e-07
perturbed_ring,0.75,DIRECT,fractional_x_gamma,18,0.07200000000000001,1.6089950878852524e-06,7.582210721643559e-06,1.914131702422416e-05,4.35574541882706e-05,5.31785334357897e-07,8.107439364932078e-07,8.604733937586267e-07,3.6199233394151875e-07
perturbed_ring,0.75,DIRECT,fractional_x_gamma,19,0.076,1.6951186652437845e-06,7.988058518539214e-06,2.0209763993052638e-05,4.5988782703358995e-05,5.636457219074579e-07,8.593173256998117e-07,9.85788897575684e-07,4.1471128148229397e-07
perturbed_ring,0.75,DIRECT,fractional_x_gamma,20,0.08,1.7809987089623488e-06,8.392758690193532e-06,2.1278867840912304e-05,4.8421605994291276e-05,5.957807242664276e-07,9.083093843905379e-07,1.1192725178584376e-06,4.708664718688915e-07
perturbed_ring,0.75,DIRECT,coupled_rk3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
perturbed_ring,0.75,DIRECT,coupled_rk3,1,0.004,8.624053800294917e-08,4.063989609475447e-07,1.0593625255162658e-06,2.4106562059209026e-06,2.5726494234670065e-08,3.9221839829732574e-08,4.072622155562549e-09,1.7133103824562568e-09
perturbed_ring,0.75,DIRECT,coupled_rk3,2,0.008,1.724975715771101e-07,8.128756554430929e-07,2.118744443417582e-06,4.821356540619483e-06,5.1460825764635806e-08,7.845562816430151e-08,1.6290510922257824e-08,6.853250911209585e-09
perturbed_ring,0.75,DIRECT,coupled_rk3,3,0.012,2.5878759118518263e-07,1.2195077929613526e-06,3.178165145371266e-06,7.232145131240168e-06,7.721082733621755e-08,1.1771330657331205e-07,3.665371934507439e-08,1.541984390174278e-08
perturbed_ring,0.75,DIRECT,coupled_rk3,4,0.016,3.451270759857064e-07,1.626373029707432e-06,4.2376440216001595e-06,9.643066101640372e-06,1.0298432202398348e-07,1.5700680188110688e-07,6.516233358913049e-08,2.7413125602837596e-08
perturbed_ring,0.75,DIRECT,coupled_rk3,5,0.02,4.315324896147928e-07,2.03354894873872e-06,5.2972004602307405e-06,1.2054163570907082e-05,1.2878911855743803e-07,1.963480190419756e-07,1.0181648310003253e-07,4.283315047093339e-08
perturbed_ring,0.75,DIRECT,coupled_rk3,6,0.024,5.180202746402073e-07,2.4411130338303633e-06,6.35685384653616e-06,1.4465481651634337e-05,1.5463300649164937e-07,2.3574883377743874e-07,1.46616325297361e-07,6.167998473083358e-08
perturbed_ring,0.75,DIRECT,coupled_rk3,7,0.028,6.046068462744585e-07,2.8491426398488983e-06,7.416623562231261e-06,1.6877064448318984e-05,1.8052375214952983e-07,2.7522108638997023e-07,1.995620556030763e-07,8.395371059455314e-08
perturbed_ring,0.75,DIRECT,coupled_rk3,8,0.032,6.913085888271302e-07,3.2577149760342585e-06,8.476528984732474e-06,1.928895605567652e-05,2.064690931990033e-07,3.1477657349550996e-07,2.6065391113619437e-07,1.0965442781563084e-07
perturbed_ring,0.75,DIRECT,coupled_rk3,9,0.036000000000000004,7.781418486384524e-07,3.6669070727000145e-06,9.536589486561643e-06,2.170120055728446e-05,2.3247673424532672e-07,3.544270413036496e-07,3.298921548784621e-07,1.3878224702779107e-07
perturbed_ring,0.75,DIRECT,coupled_rk3,10,0.04,8.651229309022213e-07,4.076795766261733e-06,1.059682443445647e-05,2.411384202355808e-05,2.5855434304839716e-07,3.9418417985065266e-07,4.072770899252494e-07,1.7133729574014822e-07
perturbed_ring,0.75,DIRECT,coupled_rk3,11,0.044,9.52268092807231e-07,4.4874576669167406e-06,1.1657253188886771e-05,2.6526924510649632e-05,2.8470954501597663e-07,4.3405961460399054e-07,4.928090571104007e-07,2.0731971733800592e-07
perturbed_ring,0.75,DIRECT,coupled_rk3,12,0.048,1.0395935394487919e-06,4.898969139377603e-06,1.2717895103127058e-05,2.8940492058337927e-05,3.1094991968160057e-07,4.7406490109266756e-07,5.864884307837483e-07,2.467296693065002e-07
perturbed_ring,0.75,DIRECT,coupled_rk3,13,0.052000000000000005,1.1271154188541482e-06,5.3114062794299625e-06,1.3778769522669674e-05,3.135458868869289e-05,3.372829962127062e-07,5.142115180590488e-07,6.883156201306392e-07,2.8956732378571104e-07
perturbed_ring,0.75,DIRECT,coupled_rk3,14,0.056,1.2148498169393516e-06,5.724844890167357e-06,1.4839895784505927e-05,3.376925840443973e-05,3.637162494135704e-07,5.54510861365059e-07,7.982910704914625e-07,3.3583286812577384e-07
perturbed_ring,0.75,DIRECT,coupled_rk3,15,0.06,1.3028127524716814e-06,6.1393604582521985e-06,1.5901293216408848e-05,3.618454518732678e-05,3.902570947106655e-07,5.949742363470069e-07,9.164152665285142e-07,3.855265062191471e-07
perturbed_ring,0.75,DIRECT,coupled_rk3,16,0.064,1.3910201729393053e-06,6.5550281344519875e-06,1.6962981136241775e-05,3.860049299655217e-05,4.169128863653048e-07,6.356128550906382e-07,1.0426887221975916e-06,4.386484542817648e-07
perturbed_ring,0.75,DIRECT,coupled_rk3,17,0.068,1.479487949188184e-06,6.9719227083663425e-06,1.8024978851240557e-05,4.10171457671304e-05,4.43690911371961e-07,6.764378271286953e-07,1.1771119919639727e-06,4.951989455714845e-07
perturbed_ring,0.75,DIRECT,coupled_rk3,18,0.07200000000000001,1.568231871447537e-06,7.390118589697433e-06,1.908730565730392e-05,4.343454740827752e-05,4.705983870744267e-07,7.174601558065873e-07,1.3196856651284513e-06,5.551782280011075e-07
perturbed_ring,0.75,DIRECT,coupled_rk3,19,0.076,1.6572676448590114e-06,7.809689787181693e-06,2.0149980838277358e-05,4.585274180178158e-05,4.976424578548473e-07,7.586907332345893e-07,1.470410364771714e-06,6.1858656369429e-07
perturbed_ring,0.75,DIRECT,coupled_rk3,20,0.08,1.746610884665501e-06,8.230709885917662e-06,2.121302366542882e-05,4.827177280080952e-05,5.248301906793476e-07,8.001403334968377e-07,1.6292867502614416e-06,6.854242300402547e-07
perturbed_ring,0.75,DIRECT,coupled_rk4_reference,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
perturbed_ring,0.75,DIRECT,coupled_rk4_reference,1,0.004,8.624053798941467e-08,4.063989608837649e-07,1.0593625255193723e-06,2.410656205927972e-06,2.572649419001547e-08,3.9221839761653525e-08,4.0726224194679644e-09,1.7133104934785592e-09
perturbed_ring,0.75,DIRECT,coupled_rk4_reference,2,0.008,1.7249757163999114e-07,8.128756557394128e-07,2.1187444434215066e-06,4.821356540628414e-06,5.1460825760178136e-08,7.845562815750547e-08,1.6290513561311982e-08,6.85325202143261e-09
perturbed_ring,0.75,DIRECT,coupled_rk4_reference,3,0.012,2.5878759107253233e-07,1.2195077924305007e-06,3.178165145360707e-06,7.23214513121614e-06,7.721082727810302e-08,1.1771330648471237e-07,3.665372158827042e-08,1.541984484543235e-08
perturbed_ring,0.75,DIRECT,coupled_rk4_reference,4,0.016,3.451270759234695e-07,1.626373029414148e-06,4.237644021593559e-06,9.643066101625352e-06,1.0298432188627718e-07,1.57006801671164e-07,6.51623372838063e-08,2.741312715714983e-08
perturbed_ring,0.75,DIRECT,coupled_rk4_reference,5,0.02,4.315324896643256e-07,2.033548948972138e-06,5.297200460217871e-06,1.2054163570877797e-05,1.2878911834689036e-07,1.9634801872098096e-07,1.0181648771837731e-07,4.283315241382368e-08
perturbed_ring,0.75,DIRECT,coupled_rk4_reference,6,0.024,5.180202746667492e-07,2.441113033955439e-06,6.356853846518575e-06,1.4465481651594322e-05,1.5463300611201863e-07,2.3574883319866512e-07,1.4661633123523286e-07,6.167998722883539e-08
perturbed_ring,0.75,DIRECT,coupled_rk4_reference,7,0.028,6.046068463231629e-07,2.8491426400784124e-06,7.416623562189967e-06,1.6877064448225014e-05,1.8052375171716454e-07,2.752210857307991e-07,1.995620641800023e-07,8.395371420277797e-08
perturbed_ring,0.75,DIRECT,coupled_rk4_reference,8,0.032,6.91308588806293e-07,3.2577149759360654e-06,8.476528984695306e-06,1.9288956055591942e-05,2.0646909255330515e-07,3.1477657251109796e-07,2.60653919449215e-07,1.0965443131283337e-07
perturbed_ring,0.75,DIRECT,coupled_rk4_reference,9,0.036000000000000004,7.781418487877652e-07,3.666907073403634e-06,9.5365894865044e-06,2.1701200557154198e-05,2.3247673355688396e-07,3.544270402540705e-07,3.298921634553881e-07,1.387822506360159e-07
perturbed_ring,0.75,DIRECT,coupled_rk4_reference,10,0.04,8.651229308606719e-07,4.076795766065936e-06,1.0596824434404015e-05,2.4113842023438717e-05,2.585543421102513e-07,3.9418417842038374e-07,4.0727710061341877e-07,1.7133730023655147e-07
perturbed_ring,0.75,DIRECT,coupled_rk4_reference,11,0.044,9.522680928056305e-07,4.487457666909198e-06,1.1657253188823582e-05,2.652692451050584e-05,2.847095438878061e-07,4.340596128840156e-07,4.928090685902863e-07,2.0731972216747607e-07
perturbed_ring,0.75,DIRECT,coupled_rk4_reference,12,0.048,1.039593539504446e-06,4.8989691396398665e-06,1.2717895103038758e-05,2.8940492058136994e-05,3.109499184151483e-07,4.740648991618725e-07,5.864884429233974e-07,2.467296744135261e-07
perturbed_ring,0.75,DIRECT,coupled_rk4_reference,13,0.052000000000000005,1.1271154190118116e-06,5.311406280172933e-06,1.3778769522545968e-05,3.135458868841139e-05,3.3728299489322115e-07,5.142115160474016e-07,6.883156330620046e-07,2.8956732922580386e-07
perturbed_ring,0.75,DIRECT,coupled_rk4_reference,14,0.056,1.2148498170551782e-06,5.724844890713179e-06,1.4839895784367611e-05,3.376925840412498e-05,3.637162476859703e-07,5.545108587312118e-07,7.98291086061882e-07,3.358328746760897e-07
perturbed_ring,0.75,DIRECT,coupled_rk4_reference,15,0.06,1.3028127527446499e-06,6.1393604595385315e-06,1.590129321627099e-05,3.618454518701307e-05,3.902570929026831e-07,5.949742335906113e-07,9.164152828906499e-07,3.8552651310252983e-07
perturbed_ring,0.75,DIRECT,coupled_rk4_reference,16,0.064,1.39102017314493e-06,6.555028135420971e-06,1.6962981136082848e-05,3.860049299619052e-05,4.169128841959943e-07,6.356128517833726e-07,1.042688740011207e-06,4.386484617757702e-07
perturbed_ring,0.75,DIRECT,coupled_rk4_reference,17,0.068,1.47948794947578e-06,6.971922709721607e-06,1.8024978851043503e-05,4.101714576668199e-05,4.4369090897235235e-07,6.764378234703241e-07,1.1771120112290682e-06,4.951989536761126e-07
perturbed_ring,0.75,DIRECT,coupled_rk4_reference,18,0.07200000000000001,1.5682318717392249e-06,7.390118591071979e-06,1.9087305657086185e-05,4.3434547407782045e-05,4.705983845317365e-07,7.174601519300783e-07,1.319685683337925e-06,5.551782356616464e-07
perturbed_ring,0.75,DIRECT,coupled_rk4_reference,19,0.076,1.6572676451229403e-06,7.809689788425429e-06,2.0149980838072193e-05,4.585274180131471e-05,4.976424550298106e-07,7.586907289276232e-07,1.47041038456462e-06,6.185865720209627e-07
perturbed_ring,0.75,DIRECT,coupled_rk4_reference,20,0.08,1.7466108850466903e-06,8.230709887713973e-06,2.1213023665163787e-05,4.8271772800206416e-05,5.248301875023191e-07,8.001403286532356e-07,1.6292867715058275e-06,6.8542423897755e-07
perturbed_ring,0.75,DIRECT,reuse_stage_gradients,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
perturbed_ring,0.75,DIRECT,reuse_stage_gradients,1,0.004,8.631092334626865e-08,4.0673064406378407e-07,1.0596194341489552e-06,2.4112408201344793e-06,2.5732241600903075e-08,3.923060209153855e-08,3.274150734617073e-08,1.377401642743692e-08
perturbed_ring,0.75,DIRECT,reuse_stage_gradients,2,0.008,1.725720125515595e-07,8.132264502707773e-07,2.119400471704514e-06,4.822849380533168e-06,5.1477073354768366e-08,7.848039875185166e-08,5.7337419518966125e-08,2.41212644858102e-08
perturbed_ring,0.75,DIRECT,reuse_stage_gradients,3,0.012,2.5879973521718693e-07,1.2195650203639473e-06,3.179362470458312e-06,7.234869731253923e-06,7.724231795211565e-08,1.1776131621977334e-07,7.378738486441974e-08,3.1041596237901814e-08
perturbed_ring,0.75,DIRECT,reuse_stage_gradients,4,0.016,3.450105820729123e-07,1.6258240650764995e-06,4.23952477745318e-06,9.647345897894912e-06,1.0303578217134856e-07,1.570852564750036e-07,8.20910186084354e-08,3.453484981319477e-08
perturbed_ring,0.75,DIRECT,reuse_stage_gradients,5,0.02,4.312210611349667e-07,2.0320813766022097e-06,5.299906728318542e-06,1.2060321880082277e-05,1.2886525216589627e-07,1.9646409005302634e-07,8.224790219702378e-08,3.460084913031736e-08
perturbed_ring,0.75,DIRECT,reuse_stage_gradients,6,0.024,5.174476932748284e-07,2.4384148077137784e-06,6.360527646590369e-06,1.4473841649922625e-05,1.547384884135855e-07,2.359096483450737e-07,7.425757749038314e-08,3.123940145455251e-08
perturbed_ring,0.75,DIRECT,reuse_stage_gradients,7,0.028,6.037070061938369e-07,2.8449022433688683e-06,7.4214068430201545e-06,1.6887949150430556e-05,1.806632219654384e-07,2.7543371787915605e-07,5.8119552568818533e-08,2.4450299840328427e-08
perturbed_ring,0.75,DIRECT,reuse_stage_gradients,8,0.032,6.900155290023977e-07,3.251621575165211e-06,8.48256361478576e-06,1.9302688293732894e-05,2.0664714899598162e-07,3.150480320116271e-07,3.3833300017356624e-08,1.4233322409573645e-08
